table,row,status,status_code,url,final_url,content_type,error,elapsed_sec,context
5,60,OK,200,https://www.adelaide.edu.au/student/academic-skills/academic-integrity-for-students/working-with-artificial-intelligence,https://adelaide.edu.au/about/policies/academic-integrity-policy/,text/html;charset=utf-8,,0.65,Oceania 大洋洲 | Australia 澳洲 | The University of Adelaide 阿德雷得大學 | Working with Artificial Intelligence 使用人工智慧工作 |  | https://www.adelaide.edu.au/student/academic-skills/academic-integrity-for-students/working-with-artificial-intelligence
5,61,OK,200,https://www.uwa.edu.au/students/-/media/project/uwa/uwa/students/docs/studysmarter/using-ai-tools-at-uwa.pdf,https://www.uwa.edu.au/404,text/html; charset=utf-8,,2.47,Oceania 大洋洲 | Australia 澳洲 | The University of Western Australia 西澳大學 | Using AI Tools at UWA: A Guide for Students 在西澳大學使用人工智慧工具：學生指南 |  | https://www.uwa.edu.au/students/-/media/project/uwa/uwa/students/docs/studysmarter/using-ai-tools-at-uwa.pdf
5,62,OK,200,https://web.library.uq.edu.au/study-and-learning-support/ai-student-hub/uqs-rules-using-ai,https://guides.library.uq.edu.au/tools-and-techniques/ai-student-hub/ai-for-assessment,text/html; charset=UTF-8,,1.41,Oceania 大洋洲 | Australia 澳洲 | The University of Queensland 昆士蘭大學 | UQ’s rules for using AI UQ 使用人工智慧的規範 |  | https://web.library.uq.edu.au/study-and-learning-support/ai-student-hub/uqs-rules-using-ai
5,63,OK,200,https://www.monash.edu/ai/tools-training-and-resources/ai-policies-and-guidelines,https://www.monash.edu/ai/tools-training-and-resources/ai-policies-and-guidelines,text/html; charset=utf-8,,0.99,Oceania 大洋洲 | Australia 澳洲 | Monash University 莫納什大學 | AI policies and guidelines 人工智慧政策與指引 |  | https://www.monash.edu/ai/tools-training-and-resources/ai-policies-and-guidelines
5,64,OK,200,https://www.auckland.ac.nz/en/students/forms-policies-and-guidelines/student-policies-and-guidelines/academic-integrity-copyright/advice-for-student-on-using-generative-ai.html,https://www.auckland.ac.nz/en/students/forms-policies-and-guidelines/student-policies-and-guidelines/academic-integrity-copyright/advice-for-student-on-using-ai.html,text/html;charset=utf-8,,1.97,Oceania 大洋洲 | New Zealand 紐西蘭 | University of Auckland 奧克蘭大學 | Advice for students on using generative AI in coursework 關於學生在課程作業中使用生成式人工智慧的建議 |  | https://www.auckland.ac.nz/en/students/forms-policies-and-guidelines/student-policies-and-guidelines/academic-integrity-copyright/advice-for-student-on-using-generative-ai.html
5,65,OK,200,https://www.otago.ac.nz/administration/policies/policy-collection/use-of-generative-artificial-intelligences-and-autonomous-content-generation-in-learning-and-teaching-policy,https://www.otago.ac.nz/administration/policies/policy-collection/use-of-generative-artificial-intelligences-and-autonomous-content-generation-in-learning-and-teaching-policy,text/html; charset=utf-8,,0.88,Oceania 大洋洲 | New Zealand 紐西蘭 | University of Otago 奧塔哥大學 | Use of Generative-Artificial Intelligences and Autonomous Content Generation in Learning and Teaching Policy 學習與教學中生成式人工智慧與自主內容產生之使用政策 |  | https://www.otago.ac.nz/administration/policies/policy-collection/use-of-generative-artificial-intelligences-and-autonomous-content-generation-in-learning-and-teaching-policy
5,66,OK,200,https://www.canterbury.ac.nz/study/study-support-info/gen-ai-at-uc/responsible-use-gen-ai-tools,https://www.canterbury.ac.nz/study/study-support-info/gen-ai-at-uc/responsible-use-gen-ai-tools,text/html;charset=utf-8,,1.41,Oceania 大洋洲 | New Zealand 紐西蘭 | University of Canterbury 坎特伯雷大學 | Responsible use of Gen-AI tools 負責任地使用生成式人工智慧工具 |  | https://www.canterbury.ac.nz/study/study-support-info/gen-ai-at-uc/responsible-use-gen-ai-tools
5,67,OK,200,https://www.wgtn.ac.nz/students/study/exams/academic-integrity/student-use-of-artificial-intelligence,https://www.wgtn.ac.nz/students/study/exams/academic-integrity/student-use-of-artificial-intelligence,text/html; charset=utf-8,,0.19,Oceania 大洋洲 | New Zealand 紐西蘭 | Victoria University of Wellington 威靈頓維多利亞大學 | Student use of artificial intelligence 學生使用人工智慧 |  | https://www.wgtn.ac.nz/students/study/exams/academic-integrity/student-use-of-artificial-intelligence
5,68,OK,200,https://www.massey.ac.nz/study/study-and-assignment-support-and-guides/academic-integrity-student-guide/artificial-intelligence-ai-usage-and-detection/,https://www.massey.ac.nz/study/study-and-assignment-support-and-guides/academic-integrity-student-guide/artificial-intelligence-ai-usage-and-detection/,text/html; charset=utf-8,,0.9,Oceania 大洋洲 | New Zealand 紐西蘭 | Massey University 梅西大學 | Artificial Intelligence (AI) usage and detection 人工智慧（AI）使用與偵測 |  | https://www.massey.ac.nz/study/study-and-assignment-support-and-guides/academic-integrity-student-guide/artificial-intelligence-ai-usage-and-detection/
5,69,ERROR,404,https://www.waikato.ac.nz/assets/Uploads/Student-life/Student-assessment-Handbook/Guidelines-for-student-use-of-generative-AI-tools-FINAL.pdf,https://www.waikato.ac.nz/assets/Uploads/Student-life/Student-assessment-Handbook/Guidelines-for-student-use-of-generative-AI-tools-FINAL.pdf,,HTTP Error 404: Not Found,0.65,Oceania 大洋洲 | New Zealand 紐西蘭 | University of Waikato 懷卡托大學 | University of Waikato Guidelines for Student Use of Generative AI Tools 懷卡托大學學生使用生成式 AI 工具指南 |  | https://www.waikato.ac.nz/assets/Uploads/Student-life/Student-assessment-Handbook/Guidelines-for-student-use-of-generative-AI-tools-FINAL.pdf
5,70,ERROR,,https://www.aut.ac.nz/about/teaching-learning-and-assessment/generative-ai-and-assessment-at-aut,,,HTTP Error 403: Forbidden,0.18,Oceania 大洋洲 | New Zealand 紐西蘭 | Auckland University of Technology 奧克蘭理工大學 | Generative AI and assessment at AUT 奧克蘭理工大學的生成式人工智慧與評量 |  | https://www.aut.ac.nz/about/teaching-learning-and-assessment/generative-ai-and-assessment-at-aut
5,71,OK,200,https://learning.lincoln.ac.uk/academic-skills/ai-guidelines/,https://learning.lincoln.ac.uk/your-academic-journey/gen-ai/,text/html; charset=UTF-8,,2.73,Oceania 大洋洲 | New Zealand 紐西蘭 | Lincoln University 林肯大學 | AI guidelines AI 準則 |  | https://learning.lincoln.ac.uk/academic-skills/ai-guidelines/
5,74,OK,200,https://www.imperial.ac.uk/admin-services/library/learning-support/generative-ai-guidance/,https://www.imperial.ac.uk/admin-services/library/learning-support/generative-ai-guidance/,text/html; charset=UTF-8,,0.93,Europe 歐洲 | UK | Imperial College London 倫敦帝國學院 | Generative AI Guidance 生成式人工智慧指引 |  | https://www.imperial.ac.uk/admin-services/library/learning-support/generative-ai-guidance/
5,77,OK,200,https://information-services.ed.ac.uk/computing/comms-and-collab/elm/guidance-for-working-with-generative-ai,https://information-services.ed.ac.uk/computing/comms-and-collab/elm/generative-ai-guidance-for-students/using-generative,text/html; charset=UTF-8,,0.34,Europe 歐洲 | UK | University of Edinburgh 愛丁堡大學 | Guidance for working with Generative AI (“GenAI”) in your studies 在學習中使用生成式人工智慧（「GenAI」）的指引 |  | https://information-services.ed.ac.uk/computing/comms-and-collab/elm/guidance-for-working-with-generative-ai
5,78,ERROR,,https://www.eur.nl/en/about-university/policy-and-regulations/regulations-and-guidelines/ai-usage-guidelines,,,<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1010)>,0.63,Europe 歐洲 | Netherlands 荷蘭 | Erasmus University Rotterdam 鹿特丹伊拉斯姆斯大學 | Generative AI Usage Guidelines 生成式 AI 使用指導原則 |  | https://www.eur.nl/en/about-university/policy-and-regulations/regulations-and-guidelines/ai-usage-guidelines
5,79,ERROR,,https://www.kuleuven.be/english/genai,,,<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1010)>,0.88,Europe 歐洲 | Belgium 比利時 | KU Leuven | Responsible use of Generative AI 生成式 AI 的負責任使用 |  | https://www.kuleuven.be/english/genai
5,80,OK,200,https://ethz.ch/content/dam/ethz/main/eth-zurich/education/ai_in_education/Generative%20AI%20in%20Teaching%20and%20Learning%20-%20Guidelines%20ETH.pdf,https://ethz.ch/content/dam/ethz/main/eth-zurich/education/ai_in_education/Generative%20AI%20in%20Teaching%20and%20Learning%20-%20Guidelines%20ETH.pdf,application/pdf,,0.96,Europe 歐洲 | Switzerland 瑞士 | ETH Zurich 蘇黎世聯邦理工學院 (ETH Zurich) | Generative AI in Teaching & Learning 教學與學習中的生成式人工智慧 |  | https://ethz.ch/content/dam/ethz/main/eth-zurich/education/ai_in_education/Generative%20AI%20in%20Teaching%20and%20Learning%20-%20Guidelines%20ETH.pdf
5,81,ERROR,,https://student.uva.nl/en/topics/ai-tools-and-your-studies,,,<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1010)>,0.74,Europe 歐洲 | Netherlands 荷蘭 | University of Amsterdam 阿姆斯特丹大學 | AI tools and your studies 人工智慧工具與你的學業 |  | https://student.uva.nl/en/topics/ai-tools-and-your-studies
5,82,ERROR,,https://www.uio.no/english/services/ai/,,,<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1010)>,0.5,Europe 歐洲 | Norway 挪威 | University of Oslo 奧斯陸大學 | Guidelines for use of AI at UiO 奧斯陸大學使用人工智慧指引 |  | https://www.uio.no/english/services/ai/
5,83,OK,200,https://studies.helsinki.fi/instructions/article/using-ai-support-learning,https://studies.helsinki.fi/instructions/article/using-ai-support-learning,text/html; charset=UTF-8,,1.29,Europe 歐洲 | Finland 芬蘭 | University of Helsinki 赫爾辛基大學 | Using AI to support learning 使用人工智慧支援學習 |  | https://studies.helsinki.fi/instructions/article/using-ai-support-learning
5,84,ERROR,502,https://biologia-molecolare.biologia.unipd.it/en/masters-degrees/artificial-intelligence-and-thesis-writing/,https://biologia-molecolare.biologia.unipd.it/en/masters-degrees/artificial-intelligence-and-thesis-writing/,,HTTP Error 502: Bad Gateway,1.29,Europe 歐洲 | Italy 義大利 | University of Padua 帕多瓦大學 | Artificial Intelligence and Thesis Writing 人工智慧與論文寫作 |  | https://biologia-molecolare.biologia.unipd.it/en/masters-degrees/artificial-intelligence-and-thesis-writing/
5,85,ERROR,,https://medarbetare.su.se/en/our-su/communicate-su/communication-support/guidelines-on-using-ai-powered-chatbots-in-education-and-research,,,<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self-signed certificate in certificate chain (_ssl.c:1010)>,0.93,Europe 歐洲 | Sweden 瑞典 | Stockholm University 斯德哥爾摩大學 | Guidelines on using AI-powered chatbots in education and research 關於在教育與研究中使用人工智慧驅動聊天機器人的指引 |  | https://medarbetare.su.se/en/our-su/communicate-su/communication-support/guidelines-on-using-ai-powered-chatbots-in-education-and-research
5,86,ERROR,,https://www.su.se/department-of-computer-and-systems-sciences/education/during-your-studies/dsv-s-ai-policy-1.705912,,,<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self-signed certificate in certificate chain (_ssl.c:1010)>,1.45,Europe 歐洲 | Sweden 瑞典 | Stockholm University 斯德哥爾摩大學 | DSV’s AI policy 數位社會科學系（DSV）的人工智慧政策 |  | https://www.su.se/department-of-computer-and-systems-sciences/education/during-your-studies/dsv-s-ai-policy-1.705912
5,88,OK,200,https://www.tudelft.nl/teaching-support/educational-advice/assess/guidelines/ai-chatbots-in-unsupervised-assessment,https://www.tudelft.nl/teaching-support/educational-advice/assess/guidelines/ai-chatbots-in-unsupervised-assessment,text/html; charset=utf-8,,1.04,Europe 歐洲 | Netherlands 荷蘭 | Delft University of Technology 代爾夫特理工大學 | AI chatbots in unsupervised assessment 用於非監督評估的 AI 聊天機器人 |  | https://www.tudelft.nl/teaching-support/educational-advice/assess/guidelines/ai-chatbots-in-unsupervised-assessment
5,89,ERROR,,https://tecnico.ulisboa.pt/en/news/campus-community/artificial-intelligence-in-education-tecnico-presents-resolution-on-the-use-of-tools-such-as-chatgpt/,,,<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1010)>,0.59,Europe 歐洲 | Portugal 葡萄牙 | Universidade de Lisboa 里斯本大學 | Artificial Intelligence in education – Técnico presents resolution on the use of tools such as ChatGPT 教育中的人工智慧——理工學院就使用 ChatGPT 等工具提出決議 |  | https://tecnico.ulisboa.pt/en/news/campus-community/artificial-intelligence-in-education-tecnico-presents-resolution-on-the-use-of-tools-such-as-chatgpt/
